"","error","Q_loss","error_all","Q_loss_all","error_to_tall","Q_loss_to_tall"
"1",2.81550405505697,0.947925094940575,2.81549553160494,0.947842057468236,0.91703936190406,0.325063969113912
"2",2.66718223549798,0.909329428116726,2.66717622027003,0.909290534727366,0.874162893809846,0.305763281408761
"3",2.5266924891258,0.871174435924727,2.52670278450372,0.871184303780741,0.833153238007286,0.286602702060885
"4",2.37986227659399,0.829896129281781,2.37987014279203,0.829903942294623,0.791924958811024,0.266588371678095
"5",2.24257592847885,0.792385780694383,2.24258303978441,0.792380604998753,0.751976928264204,0.246484391186999
"6",2.12001851397954,0.762975909971103,2.12002762004638,0.762963103505855,0.714338939508607,0.227110358277223
"7",2.0134164931203,0.741446451869279,2.01342330288267,0.741429849967106,0.679524570226002,0.209125729361191
"8",1.92034226453029,0.725389317236645,1.92035234973168,0.725372785971288,0.647552897414483,0.192847909118586
"9",1.83812395214441,0.712926613941997,1.83812879568991,0.712912504879828,0.618216144256366,0.178324279751909
"10",1.7646103556665,0.70289648720229,1.76461366318992,0.702886802891752,0.591238211858059,0.165443431744963
"11",1.6982146117941,0.694595035230046,1.69821428627239,0.694588346249741,0.566346299333115,0.154021612966705
"12",1.63776651903193,0.687587688393581,1.63776680450866,0.687582761665713,0.543295364850121,0.143871887833236
"13",1.58239107693855,0.681578850948065,1.58238845159929,0.681573964333825,0.521874008425413,0.134819091709753
"14",1.53137833692836,0.676361519399731,1.53137114387264,0.676357065087187,0.501900404047442,0.126705283717536
"15",1.48420035892999,0.671789666327116,1.48419531732898,0.67178643473546,0.483220542407927,0.119398820896839
"16",1.44040589732637,0.667749617799475,1.44040478873892,0.667747666001847,0.465702594708507,0.112789744015369
"17",1.3996425291218,0.664157996653091,1.39964357132298,0.664156935852219,0.44923379842023,0.106785730719279
"18",1.36158787018481,0.660948183222456,1.36158839300055,0.660946767600076,0.433716402944547,0.101311035521398
"19",1.32597934232303,0.658070235227264,1.32597955537365,0.658067918915651,0.419065510754819,0.0962953133937724
"20",1.29259834244062,0.655483019784097,1.29259881087231,0.655479927506353,0.405207035318558,0.0916848782631972
"21",1.26121713084335,0.653162535161266,1.26121888547623,0.653158851253691,0.392075189392445,0.0874327768673868
"22",1.23168099283146,0.651083181552478,1.23168582445875,0.651079484174774,0.37961234821278,0.0834997003350522
"23",1.20382683386689,0.649205049893969,1.20382743350094,0.649201344193428,0.367767058561706,0.0798510821225225
"24",1.17751311482193,0.647490696799687,1.17751666301772,0.647487296360965,0.35649331568852,0.0764576555440973
"25",1.15263650816973,0.645916441478301,1.15264016050488,0.64591358099872,0.345750367602028,0.0732926714364681
"26",1.12906517907235,0.644464029576697,1.12906597576088,0.64446140415186,0.335500980018683,0.0703359119706104
"27",1.10670983506077,0.64312008926288,1.10670923992403,0.643117599066307,0.325711667508527,0.0675675309259252
"28",1.08548227807624,0.641871996107064,1.08547858264482,0.641868876195259,0.316352153197414,0.0649719744404555
"29",1.06530731487335,0.640709467830266,1.06530446010801,0.640706709393006,0.307395012327652,0.0625368439319189
"30",1.04611610768456,0.639625701307452,1.04611477351745,0.639623167120559,0.298815248560745,0.0602503637285616
"31",1.02785353857396,0.638614426545221,1.0278509002352,0.638612068501221,0.290590223807637,0.0580970412060422
"32",1.01045037515878,0.637669015770333,1.01044738665803,0.637666950658959,0.282699024459268,0.0560631525760795
"33",0.993847327639261,0.636783622372027,0.993846002856065,0.63678193433249,0.275122371136272,0.0541388588227822
"34",0.977994073264805,0.635952893717781,0.977991885183724,0.635951117999516,0.267842434046071,0.0523151953631622
"35",0.962835744941134,0.635174259447395,0.962832532884555,0.635172334353862,0.260842690166956,0.050585151976013
"36",0.948337230316216,0.634445263995871,0.948333467350609,0.634443231448736,0.254107983826689,0.0489420850328742
"37",0.934461242028048,0.633763184050747,0.93445634918035,0.633760615716345,0.247624268076277,0.0473794752036412
"38",0.921184185344501,0.633127208260173,0.921178533657413,0.633124340443032,0.241378677974367,0.0458907010757869
"39",0.908470553298231,0.632536429234063,0.908465899882133,0.632532978948785,0.235359229426967,0.0444712326158072
"40",0.896286541427416,0.631988954627223,0.896280825473862,0.63198530930855,0.229554682290482,0.0431166880185947
"41",0.88459492178937,0.631482264169977,0.884589285106164,0.631479014935456,0.223954433665811,0.0418230376395615
"42",0.873382030164717,0.63101331608319,0.873375825007457,0.631010228469915,0.218548744294142,0.0405864327566887
"43",0.862623783845837,0.630576487179191,0.86261769442086,0.630573461775281,0.213328525788638,0.0394038403622796
"44",0.852290748021542,0.630166869693354,0.852284067962996,0.63016404368973,0.208285153067651,0.0382720862492122
"45",0.842358060212541,0.62978045267023,0.842351314569742,0.629777633478917,0.20341048181341,0.037188539746252
"46",0.832802564909624,0.629415243668779,0.832796138388891,0.629412712747788,0.198696851842038,0.0361498201975695
"47",0.823609597579985,0.629070332454383,0.823602750168427,0.629067876584447,0.194137111784372,0.0351534677356081
"48",0.814768425525549,0.628744764094563,0.814761114121803,0.628742026723245,0.189724597163517,0.0341971056830205
"49",0.806254549826245,0.628436586227215,0.806247114367874,0.628433598389706,0.185452939699101,0.0332784602433199
"50",0.798058059669905,0.628145518155802,0.798051887381488,0.628142236476385,0.181316179944553,0.032395858627812
"51",0.790159561427614,0.627871125247717,0.790152214685489,0.627867770264784,0.177308659850703,0.0315475244049892
"52",0.782547248394275,0.627613774943601,0.782540694352862,0.627610065039803,0.173424998688631,0.0307316443375797
"53",0.775209734954977,0.627373333569967,0.77520361633857,0.627369405468082,0.169660161715875,0.0299465897966158
"54",0.768135259648094,0.627149212162926,0.768129125440717,0.627145333558712,0.166009381295104,0.0291907472627253
"55",0.761301967310535,0.626938456156011,0.76129592335921,0.626934800797563,0.162468062160074,0.0284624840917711
"56",0.754707662103213,0.626740143013753,0.754701625057819,0.626737195390091,0.159031899126628,0.0277605847380863
"57",0.748337902606182,0.62655343059731,0.748331493404448,0.626550683638625,0.155696781605187,0.0270836455370504
"58",0.742183260411622,0.626376292999682,0.742176666566883,0.626373654436878,0.152458796730989,0.0264304057319958
"59",0.736236259931122,0.626207921949364,0.736229225460822,0.626205396444948,0.149314229129342,0.0257997752901262
"60",0.730484106527859,0.626047701968613,0.73047848920405,0.626045341803433,0.146259534743438,0.0251907472476154
