"","error","Q_loss"
"1",2.78615105514994,0.939774235092628
"2",2.56398234943926,0.879584594806813
"3",2.35962237542983,0.820362488521729
"4",2.17999711563236,0.771971166753317
"5",2.03399928330696,0.740649473874848
"6",1.91352125313059,0.71953971710669
"7",1.81231866606484,0.704358554622135
"8",1.72498219120176,0.692742405448938
"9",1.64807032972143,0.68361183950772
"10",1.57998404536495,0.676393063269878
"11",1.51870254835414,0.67048762099593
"12",1.46323687669433,0.665584983827417
"13",1.41287860773152,0.661553139263865
"14",1.36699801436812,0.658193799588803
"15",1.3247468810398,0.655315160113826
"16",1.28603627210136,0.65286052200438
"17",1.25033892630489,0.650754942715644
"18",1.21708334656836,0.64890857222233
"19",1.18624090072228,0.647302299424975
"20",1.15750563512425,0.645917673181538
"21",1.13057969395955,0.64468694941728
"22",1.10554317514348,0.643619896772813
"23",1.08179875533498,0.642653781747152
"24",1.05953888811807,0.641801107843923
"25",1.03846411784599,0.641023366739717
"26",1.01862000202054,0.640335105735691
"27",0.999651672007123,0.639737258311662
"28",0.981709627993066,0.63921597046536
"29",0.964848909137285,0.638744101637663
"30",0.94873342117519,0.638313127147609
"31",0.93322993422903,0.637925460612324
"32",0.918479954889156,0.637560636790365
"33",0.904243472968978,0.63724111938271
"34",0.89073402303975,0.636943240237533
"35",0.87764551521754,0.636665557195786
"36",0.865422922246696,0.636415249377257
"37",0.853608149765937,0.636186898817381
"38",0.84236655359964,0.635953861077706
"39",0.831590603618108,0.635765490040643
"40",0.821303789444823,0.635553144062379
"41",0.811475172450911,0.63538190501807
"42",0.802094181980303,0.635196577217844
"43",0.793172452844481,0.635032823087127
"44",0.784431946511973,0.634867514458938
"45",0.776291315638572,0.634708915231278
"46",0.768466400888841,0.634568632093639
"47",0.761243069336589,0.634404612448503
"48",0.754224076088127,0.634271923908045
"49",0.747284640357177,0.63412978929772
"50",0.740935103002194,0.634006320906483
"51",0.734850909542403,0.633866299196543
"52",0.729235910423267,0.633744956333367
"53",0.723571382589531,0.63362526949474
"54",0.718721061157272,0.633490658550112
"55",0.713510546390178,0.633368583180436
"56",0.708691277761345,0.633232998482848
"57",0.703756778443897,0.633107216660475
"58",0.698997279070723,0.632980767002691
"59",0.694260577839275,0.632855208295074
"60",0.68952512009546,0.632731475242609
"61",0.684881010581815,0.632609662944834
"62",0.680406036653542,0.632484789887335
"63",0.675925272785821,0.632360261537345
"64",0.671509250995319,0.632264388049971
"65",0.667399267379226,0.632120736484009
"66",0.663074546068851,0.632017070439888
"67",0.659354506486944,0.631892702033969
"68",0.655382923087311,0.631783346695107
"69",0.651912518679702,0.631660541510363
"70",0.648251929142163,0.631524435264419
"71",0.644793702095313,0.631396234327555
"72",0.641392345276331,0.631273298576163
"73",0.638021409695851,0.631164857523234
"74",0.634878640573687,0.631046338643303
"75",0.631874295307449,0.630936749522481
"76",0.628841293845521,0.630833019605881
"77",0.626084085144543,0.630732511749706
"78",0.623365940127,0.630630281694074
"79",0.620897791499488,0.630523332858249
"80",0.618365851540321,0.630415526077696
"81",0.615894741524537,0.630329640142423
"82",0.613400408608936,0.63023343469987
"83",0.611350703709052,0.630148659603137
