"","error","Q_loss"
"1",2.97806151350158,0.98830216842003
"2",2.93345911605011,0.977285763922389
"3",2.89326634645328,0.967251805266745
"4",2.85836272258856,0.958462992355844
"5",2.8225030362633,0.949325517201166
"6",2.78585275453822,0.939912011262459
"7",2.74961937747408,0.930510404206362
"8",2.71379544515074,0.921114010431963
"9",2.67836954464328,0.911717272461184
"10",2.64332853977094,0.902316710023811
"11",2.60865984930289,0.892910846759662
"12",2.5743539503692,0.883499661571759
"13",2.54040612718981,0.874085119624165
"14",2.50682323942123,0.864675170315102
"15",2.47362780307146,0.855292768105282
"16",2.44087548957707,0.845993566030152
"17",2.40860186892918,0.836811536626336
"18",2.37683099320422,0.827800300305616
"19",2.34571195285705,0.819069927764172
"20",2.31522132681978,0.810647196866362
"21",2.28553244366843,0.802630544599955
"22",2.25656900456368,0.795014858672554
"23",2.22837432407721,0.787831516769796
"24",2.20101867936368,0.78111572401053
"25",2.17446950890421,0.774837115248404
"26",2.1486827333662,0.768959583145956
"27",2.12371335937872,0.763459521805435
"28",2.09947827713839,0.758313210846123
"29",2.07602123010757,0.753514079979757
"30",2.05326932180016,0.74902889188699
"31",2.03113106819829,0.744798957987293
"32",2.0095922682716,0.740801898044549
"33",1.98867146270038,0.737046123320806
"34",1.96833087809565,0.733507931723329
"35",1.94850844602186,0.730148698248517
"36",1.92913997652787,0.726947180617632
"37",1.91027675422947,0.723901365752017
"38",1.89186788539513,0.720989368735602
"39",1.87393566043422,0.718221139511856
"40",1.85643622569521,0.715582251947004
"41",1.83936707189415,0.713064122341095
"42",1.82270305077525,0.710654358679836
"43",1.80636498862876,0.7083366565276
"44",1.7903863547244,0.706110173884768
"45",1.77476198285056,0.703975888497154
"46",1.75943488498909,0.701919205384488
"47",1.74439800567948,0.699929812932115
"48",1.72969427174081,0.698023436715358
"49",1.71531054692547,0.696192587355635
"50",1.70122926037941,0.694428681286036
"51",1.68738423423191,0.692723273599275
"52",1.6738560358141,0.691084255393603
"53",1.66058379821162,0.689498092720425
"54",1.64754316444483,0.68795502386989
"55",1.63472018775266,0.686449942219126
"56",1.62211492377467,0.684986523840692
"57",1.60972927241841,0.683567027323789
"58",1.59761058440116,0.682198849824366
"59",1.58572994980827,0.680877058933602
"60",1.57409723199321,0.679601674622554
"61",1.56266394844777,0.678365761611218
"62",1.55147625633324,0.67717779131804
"63",1.54049654902108,0.676031679868031
"64",1.52973643232421,0.674923917111235
"65",1.51913077042992,0.673849233904295
"66",1.50869715446927,0.672813726600186
"67",1.49842964529558,0.671815138033842
"68",1.48832973243248,0.670852375858542
"69",1.47839185631099,0.669918546771236
"70",1.46861079599411,0.669014463419848
"71",1.45899908344799,0.668141276147311
"72",1.44957262830637,0.667295139071861
"73",1.440305998874,0.666472291750418
"74",1.43119240167004,0.66567205334159
"75",1.4222570411844,0.664899324770566
"76",1.41348557040683,0.664145810636863
"77",1.40485431442496,0.663410447273894
"78",1.39636850520538,0.662688315592362
"79",1.38798236228055,0.661977417205192
"80",1.37971458910459,0.661278019176531
"81",1.37157105580147,0.660590820350919
"82",1.36354061976218,0.659914194754839
"83",1.35562463902661,0.659254062929818
"84",1.34786637724272,0.658610156067398
"85",1.34017934706421,0.657975928835989
"86",1.33262770033745,0.657354333843851
"87",1.32516687635702,0.656743966192376
"88",1.317807459282,0.656143062725838
"89",1.31055023005383,0.655557555622305
"90",1.30339078548846,0.654987921254615
"91",1.29632528534217,0.654433420993717
"92",1.28936393424096,0.653896368336519
"93",1.28250404965283,0.653376118486586
"94",1.2757254724615,0.652870938259474
"95",1.26904171825677,0.652383791161898
"96",1.2624533291985,0.651914142105575
"97",1.25595978473178,0.651459740523958
"98",1.24953440235353,0.651017512253341
"99",1.24318077267036,0.650585254412728
"100",1.23687941367386,0.650159642542723
"101",1.23064964113557,0.649742303948754
"102",1.22448000956605,0.64933093195136
"103",1.21837964284892,0.648925812909762
"104",1.2123558270366,0.648527234433382
"105",1.20640479389842,0.648135228967413
"106",1.20053568481388,0.64775083693347
"107",1.19474833622179,0.647372963458006
"108",1.18906030024725,0.64700424883932
"109",1.18345153262373,0.646641847323628
"110",1.1779120115815,0.646284855271142
"111",1.1724307140284,0.645931775135813
"112",1.16699182777359,0.645580747285683
"113",1.16162095551797,0.64523377497627
"114",1.15628336140075,0.644887734120775
"115",1.15101666698288,0.644547596152255
"116",1.14581035750805,0.644211654482349
"117",1.14067473632537,0.643881879684962
"118",1.13559184671927,0.643555186715949
"119",1.13057859321577,0.643233287332866
"120",1.12562914716329,0.642915868502408
"121",1.12073343568411,0.64260203154828
"122",1.11588836006629,0.642293289049066
"123",1.11108244455929,0.64198935588339
"124",1.10633684163017,0.641691591062629
"125",1.10162857169034,0.641397007022447
"126",1.09697066093761,0.641110063259689
"127",1.09239004864885,0.640831793669139
"128",1.0878691796186,0.640561662731841
"129",1.08341039218886,0.640298590613759
"130",1.0790056216319,0.640040954181686
"131",1.07462920234488,0.639787015772562
"132",1.07031117581171,0.639540222313987
"133",1.06605521649228,0.639299531013625
"134",1.06185053466327,0.639063398044892
"135",1.05767454552731,0.638831619777408
"136",1.05354502411539,0.638603078072796
"137",1.04944733790301,0.638377468094939
"138",1.04539977493847,0.638156321229752
"139",1.04140733952387,0.637938892237299
"140",1.03746763589255,0.637724934902821
"141",1.03355477868258,0.637513942156648
"142",1.02969429724517,0.637305890526611
"143",1.02588869763596,0.637101947218923
"144",1.02210698053004,0.636899905325881
"145",1.01838358704274,0.636701035963374
"146",1.01471149405303,0.636505868120187
"147",1.01106482375965,0.636313625246168
"148",1.00747681735004,0.636123617111251
"149",1.00390597911407,0.635935235970001
"150",1.00036174857236,0.635749249369239
"151",0.996849868108816,0.635566339212359
"152",0.993391976380844,0.635386183116363
"153",0.98995965648917,0.635208855781368
"154",0.986550067153213,0.63503293602475
