"","error","Q_loss"
"1",2.78677317724651,0.939936358288291
"2",2.56618832958628,0.880232020515036
"3",2.3644220692537,0.821900339820151
"4",2.18780235322646,0.774245360291526
"5",2.04443317842745,0.743350032646522
"6",1.92740235744564,0.722775225707918
"7",1.83012125107107,0.708212782815051
"8",1.74690900251778,0.697159634446492
"9",1.67519129488055,0.688645175931802
"10",1.61265742160092,0.681940595871446
"11",1.557748141239,0.676590140956425
"12",1.50987728742232,0.672305334836819
"13",1.46731659878552,0.66873138106978
"14",1.42576179995216,0.665430056542606
"15",1.38564478793486,0.662401269805317
"16",1.3477676839323,0.659688857801798
"17",1.31158473723536,0.657209843849819
"18",1.2770357963765,0.654923557786898
"19",1.24438081401811,0.652829115060268
"20",1.21377577663345,0.65094710847643
"21",1.18457932372579,0.649191271397716
"22",1.15674211577088,0.647567447640376
"23",1.13050220918141,0.646067267442711
"24",1.10524793081835,0.644654341540499
"25",1.08153840944248,0.643351258383135
"26",1.05918638375495,0.642137120025122
"27",1.03793645071526,0.641005099785454
"28",1.01777200143244,0.639941480995204
"29",0.998576805119242,0.63896023693542
"30",0.980548450439521,0.638044624610011
"31",0.963367729652673,0.637178703022369
"32",0.946994435802694,0.636363917374801
"33",0.931374327277637,0.63561551130601
"34",0.916236052896372,0.634905520334143
"35",0.901892568325788,0.634254436901028
"36",0.888034876480589,0.633644931832711
"37",0.874828669584868,0.633068394865981
"38",0.862014045171483,0.632526914256366
"39",0.84958309265069,0.632016814009064
"40",0.837854516463774,0.631543716910132
"41",0.826432556749929,0.631092456047553
"42",0.815668337790648,0.630679333176671
"43",0.805145496151331,0.630279155448282
"44",0.795236598324153,0.629909223262685
"45",0.78549347727919,0.62954458496645
"46",0.776368964061078,0.629211506544967
"47",0.767450885974436,0.628899582625441
"48",0.759137776180035,0.628600245182574
"49",0.751187939736849,0.628324319547849
"50",0.743439250533677,0.628061554467627
"51",0.736323043024424,0.627814769950223
"52",0.729471352087694,0.627588516868354
"53",0.723043461762541,0.627369840929483
"54",0.716908304926152,0.627169394758959
"55",0.711093087683137,0.626977725801351
"56",0.7057024287881,0.626813530226595
"57",0.700615583643748,0.626652884848635
"58",0.69583010586779,0.626509290888665
"59",0.691272268049856,0.626379623362984
"60",0.68682134281025,0.626253076910436
"61",0.682799103378282,0.62613889243589
"62",0.67874520908506,0.626030709282328
"63",0.675104802763352,0.625929437968673
"64",0.671337828561209,0.625836494579606
"65",0.667768154528044,0.625757103533973
"66",0.664233216649389,0.625679638444638
"67",0.660967315798449,0.625612268923387
"68",0.657649244110321,0.625557118088898
"69",0.654362884374446,0.625498212987003
"70",0.651222811199729,0.625452574526198
"71",0.6480023872749,0.625401765309676
"72",0.644947892239983,0.625361968552933
"73",0.641717728233021,0.625315910922256
"74",0.638932756141248,0.625293200944143
"75",0.635919769043429,0.625254877468596
"76",0.633082664624131,0.625216110696732
"77",0.630345853502064,0.625185231292908
"78",0.627763696450064,0.625145971904667
"79",0.625109993037458,0.625112367051629
"80",0.622618197620846,0.625078757745021
"81",0.620188463502391,0.625052295361028
"82",0.617797033050564,0.625009828341529
"83",0.615484681934723,0.624962478155479
"84",0.613219546613175,0.624928701738343
"85",0.611144801591386,0.624884297498596
"86",0.609043732033462,0.624839534715281
"87",0.607089774817942,0.624800228949491
"88",0.605176829684273,0.624760786816881
"89",0.603235542767372,0.624719327070451
"90",0.601384653615895,0.62467254571088
"91",0.599570379638818,0.624632596820449
"92",0.597752661479181,0.624581297076147
"93",0.596026773673261,0.624538755823335
"94",0.594313157582254,0.624489081526704
"95",0.592598395792262,0.624444908427279
"96",0.591104110150851,0.624400546678349
"97",0.589469834671203,0.624355425372502
"98",0.588061462991559,0.62431862993265
"99",0.586468610975542,0.624258447433662
"100",0.584936262240703,0.624223180706152
"101",0.583455079401084,0.624175776201759
"102",0.582125627758404,0.624134652109854
"103",0.580663730653311,0.624094363719069
"104",0.579332948548864,0.624053297759181
"105",0.578031808937158,0.624024663761273
"106",0.576728198749748,0.623985488193734
"107",0.575442281596285,0.623950484696417
"108",0.574255806755859,0.623918028280555
"109",0.573234303690593,0.623893299976971
"110",0.572247279411608,0.623870424267806
"111",0.571140971226936,0.623841681716545
"112",0.570120418989325,0.623815089712586
"113",0.569206899146328,0.623791793600629
"114",0.568323565856847,0.623767917881071
"115",0.567418456839748,0.62374787631101
"116",0.566603380403538,0.623730209153431
"117",0.565817411139063,0.623706693474231
"118",0.56494939375184,0.623690230685581
"119",0.564179399443579,0.623670867836523
"120",0.563297800931651,0.623656977042422
"121",0.562582569759276,0.623638463202531
"122",0.561774264428572,0.623622955096176
"123",0.561091311403869,0.623602854838517
"124",0.560310242474886,0.623595636600412
"125",0.559640450880196,0.623573965909883
"126",0.558965137080723,0.623554417398447
"127",0.558347474701094,0.623540601663773
"128",0.557580738236253,0.623526137665704
"129",0.556943521995343,0.623515480454069
"130",0.55624700830442,0.623502265702806
"131",0.555704751259768,0.623496388777184
"132",0.555071511261782,0.623471224254255
"133",0.554425211635069,0.623466272490029
"134",0.553933177272005,0.623457148846162
"135",0.553376602176332,0.623446250874155
"136",0.552781200902863,0.623435192288859
"137",0.552296118434534,0.623419840450203
"138",0.551767025633871,0.623407585456472
"139",0.551363892391634,0.623396435377979
"140",0.550930561987977,0.623385478910205
"141",0.550385244937829,0.623369390308306
"142",0.549979184673212,0.623359399383155
"143",0.549578659374427,0.62334668334157
"144",0.549142387983198,0.623330493807473
"145",0.548782089857362,0.623319078915621
"146",0.548432237037998,0.623296107681127
"147",0.548100039574843,0.623287240262102
