"","error","Q_loss"
"1",2.81638111449108,0.947614058576657
"2",2.66786345756349,0.908894014915925
"3",2.52553768814621,0.870018377687998
"4",2.37890634336041,0.828530982122942
"5",2.24232669212774,0.791209150730369
"6",2.12076162286742,0.762390557644916
"7",2.01517493941823,0.741235652327884
"8",1.92329627500146,0.725291138814976
"9",1.84132580041302,0.712696394114694
"10",1.76827661963466,0.702642063975743
"11",1.70153209101257,0.694254894814725
"12",1.64101107346865,0.687278022342761
"13",1.58527409226424,0.681229493849682
"14",1.53428332985776,0.676034898984821
"15",1.48736678562227,0.671502664240833
"16",1.44415493701739,0.667470193549647
"17",1.40379750807014,0.663837602950932
"18",1.36626690320959,0.66060498848882
"19",1.3311407313116,0.65772028287279
"20",1.29823161860203,0.6551470990939
"21",1.2672565880796,0.652847050052254
"22",1.23808199896222,0.650772904386929
"23",1.21040048282147,0.648855789555132
"24",1.18414868906278,0.647083199515345
"25",1.15933053506149,0.645461843306251
"26",1.13575735261683,0.643945091334782
"27",1.11332311579146,0.642533366182567
"28",1.09201780642412,0.641215119951761
"29",1.07184346567111,0.639995154653952
"30",1.05276853787997,0.638870662063336
"31",1.03457650043797,0.637840912162059
"32",1.01726741800147,0.636901425730912
"33",1.00094510289575,0.636055389882831
"34",0.985287853007775,0.63526737918758
"35",0.970265301517714,0.634525542427003
"36",0.955915054579904,0.633827818949702
"37",0.942284697950718,0.633180815217387
"38",0.929193964110174,0.632569570220287
"39",0.916689253169735,0.63198431695828
"40",0.904825521656071,0.631437193205552
"41",0.893212878028727,0.63091943867208
"42",0.882228197476061,0.630430834407002
"43",0.871587307361816,0.629983036881278
"44",0.86145994413189,0.62957104607299
"45",0.851853830421119,0.629191253775233
"46",0.842589004903997,0.628836685410726
"47",0.833645793529161,0.628510680850069
"48",0.825134511561774,0.628206501401726
"49",0.816921845285986,0.627918713969965
"50",0.808942445293731,0.627647565098618
"51",0.801214849027169,0.627384462080496
"52",0.793766774792388,0.62714295767256
"53",0.786472975323948,0.626898363611878
"54",0.779608382176003,0.626680009275403
"55",0.772732001084199,0.626470481512472
"56",0.766188979233552,0.626277209858729
"57",0.75987068832865,0.626095323452685
"58",0.753720917719749,0.625926066963388
"59",0.747826449654313,0.625765928911621
"60",0.742183200757252,0.625616685019313
"61",0.736678415182802,0.625463967066067
"62",0.73137414860023,0.62531705370447
"63",0.726355599664641,0.62517946150222
"64",0.721406263942048,0.625037540502996
"65",0.716667471549099,0.624912704971466
"66",0.712056697474956,0.624790519663162
"67",0.707563346614912,0.624681405325347
"68",0.703176907842755,0.62457675687155
"69",0.699013052401227,0.624481358007461
"70",0.69487727911599,0.624384549309491
"71",0.690955210652868,0.624296600126893
"72",0.687141115338728,0.624209533703136
"73",0.68350026777888,0.62413157332971
"74",0.679903658214218,0.624054380389682
"75",0.67652447572281,0.623987626540359
"76",0.673189664106489,0.623917116377747
"77",0.670002055342258,0.623863511266649
"78",0.66685372986401,0.623798684364293
"79",0.663804919920201,0.623745565827891
"80",0.66085818102178,0.623684404120503
"81",0.657975975917393,0.623628404745135
"82",0.655182043398891,0.623573644208446
"83",0.652424334571679,0.623515404427654
"84",0.64975612098162,0.623462005421674
"85",0.647184859030985,0.623412401713476
"86",0.644646038228734,0.623360836455753
"87",0.642149457186634,0.623317874369472
"88",0.639748037820198,0.623278829495333
"89",0.637415415561287,0.62323867863943
"90",0.635092622439159,0.623196356472876
"91",0.632829072354359,0.623160288962462
