"","error","Q_loss"
"1",3.00160875725576,0.994064647030853
"2",2.97806723886564,0.988304723213503
"3",2.95571734568925,0.982802758025767
"4",2.93484299280008,0.977636249101508
"5",2.91570094466915,0.972876591307634
"6",2.89772389504894,0.968372567168338
"7",2.8786874167905,0.9635900580481
"8",2.85975187122813,0.958809879918941
"9",2.8409293477876,0.954034631035934
"10",2.82221909168411,0.949262994433311
"11",2.80361929630126,0.944493461324873
"12",2.78512742434571,0.939724677546095
"13",2.76674036019213,0.934955475397783
"14",2.74845466468369,0.930185055194275
"15",2.73026689826775,0.92541295460498
"16",2.71217400790517,0.920638951650082
"17",2.69417366087231,0.915863079496906
"18",2.67626450793857,0.911085493500903
"19",2.65844620286715,0.906306442166923
"20",2.64071928897388,0.901526170319158
"21",2.62308493201464,0.896744948874699
"22",2.60554456243091,0.891963045318439
"23",2.58809952324235,0.887180700160502
"24",2.5707507669062,0.882398184414993
"25",2.553498703334,0.877615777972925
"26",2.53634661516069,0.872837571143342
"27",2.51929038751264,0.868060246616375
"28",2.50233401359485,0.86328942998119
"29",2.48547997454165,0.858528350558084
"30",2.46872703213177,0.853784286657936
"31",2.45210159509618,0.849072959881482
"32",2.43558851532959,0.844387170321153
"33",2.41921425124584,0.839747014511524
"34",2.40296880904579,0.835144949097722
"35",2.38685573156606,0.830589421321282
"36",2.37091371227096,0.826114780995603
"37",2.35514245547058,0.821710020311468
"38",2.33954100370439,0.817381634132165
"39",2.32410965903172,0.813144141810912
"40",2.30888892290863,0.80901059646069
"41",2.2938457565145,0.804963040010461
"42",2.27899363593892,0.801017478745885
"43",2.26433742999737,0.797176266097445
"44",2.24988398262632,0.793441223401331
"45",2.23562657689976,0.789812348818767
"46",2.22158401744605,0.786303528710189
"47",2.20776802757486,0.782914631678297
"48",2.19415103820535,0.779635047972153
"49",2.18072940176237,0.77646021506082
"50",2.16752074745422,0.773387828765959
"51",2.15450823198789,0.770413553803048
"52",2.14172233755597,0.767544871784427
"53",2.12910136174961,0.764751884500824
"54",2.11668049816304,0.762053440905019
"55",2.10445746949436,0.759445897515113
"56",2.09244392282393,0.756936332031197
"57",2.08060669496623,0.754508417717037
"58",2.06894822133025,0.752161181851007
"59",2.05748385324503,0.749897845326636
"60",2.04618087625917,0.747702916177283
"61",2.03502223505221,0.745565159945791
"62",2.02399551942197,0.743480941118616
"63",2.01311711212614,0.741454072472967
